type,entry_time,exittime,Entryvalue,exitvalue,entry,lot_size,pips,PnL,Equity,exit_type,BasketID,Duration
Long,2020-05-11 09:15:00,2020-05-11 12:15:00,49.0,48.5,Long,286,-0.5,-143.0,280749.1699999963,SL,IBREALEST,0 days 03:00:00
Long,2020-05-11 09:15:00,2020-05-11 12:15:00,246.95,242.2,Long,56,-4.75,-266.0,280483.1699999963,SL,BANDHANBNK,0 days 03:00:00
Long,2020-05-11 09:15:00,2020-05-11 12:15:00,14.45,13.95,Long,970,-0.5,-485.0,279998.1699999963,SL,IDFC,0 days 03:00:00
Long,2020-05-11 10:15:00,2020-05-11 13:15:00,1.45,1.45,Long,9655,0.0,0.0,279998.1699999963,SL,JPASSOCIAT,0 days 03:00:00
Long,2020-05-11 10:15:00,2020-05-11 13:15:00,0.8,0.8,Long,17499,0.0,0.0,279998.1699999963,SL,JPPOWER,0 days 03:00:00
Long,2020-05-11 10:15:00,2020-05-11 13:15:00,42.9,43.0,Long,326,0.10000000000000142,32.60000000000046,280030.7699999963,TP,REDINGTON,0 days 03:00:00
Long,2020-05-11 10:15:00,2020-05-11 13:15:00,84.7,86.3,Long,165,1.5999999999999943,263.9999999999991,280294.7699999963,TP,TATAMOTORS,0 days 03:00:00
Long,2020-05-11 11:15:00,2020-05-11 14:15:00,150.3,152.85,Long,93,2.549999999999983,237.1499999999984,280531.9199999963,TP,CHOLAFIN,0 days 03:00:00
Long,2020-05-11 11:15:00,2020-05-11 14:15:00,0.85,0.85,Long,16501,0.0,0.0,280531.9199999963,SL,RCOM-BE,0 days 03:00:00
Long,2020-05-11 11:15:00,2020-05-11 14:15:00,12.3,12.8,Long,1140,0.5,570.0,281101.9199999963,TP,INFIBEAM,0 days 03:00:00
Long,2020-05-11 11:15:00,2020-05-11 14:15:00,1.25,1.25,Long,11244,0.0,0.0,281101.9199999963,SL,RTNPOWER,0 days 03:00:00
Long,2020-05-11 12:15:00,2020-05-11 15:15:00,32.55,32.1,Long,431,-0.44999999999999574,-193.94999999999817,280907.9699999963,SL,BANKINDIA,0 days 03:00:00
Long,2020-05-11 12:15:00,2020-05-11 15:15:00,4.6,4.6,Long,3053,0.0,0.0,280907.9699999963,SL,IDEA,0 days 03:00:00
Long,2020-05-11 12:15:00,2020-05-11 15:15:00,203.5,203.2,Long,69,-0.30000000000001137,-20.700000000000784,280887.2699999963,SL,CYIENT,0 days 03:00:00
Long,2020-05-11 12:15:00,2020-05-11 15:15:00,28.15,27.55,Long,498,-0.5999999999999979,-298.79999999999893,280588.4699999963,SL,TATAPOWER,0 days 03:00:00
Long,2020-05-11 13:15:00,2020-05-12 09:15:00,48.25,47.3,Long,290,-0.9500000000000028,-275.5000000000008,280312.9699999963,SL,ASHOKLEY,0 days 20:00:00
Long,2020-05-11 13:15:00,2020-05-12 09:15:00,70.15,68.65,Long,199,-1.5,-298.5,280014.4699999963,SL,RAIN,0 days 20:00:00
Long,2020-05-11 13:15:00,2020-05-12 09:15:00,88.4,84.15,Long,158,-4.25,-671.5,279342.9699999963,SL,TATAMOTORS,0 days 20:00:00
Long,2020-05-11 13:15:00,2020-05-12 09:15:00,500.25,495.1,Long,27,-5.149999999999977,-139.0499999999994,279203.9199999963,SL,GRASIM,0 days 20:00:00
Long,2020-05-11 14:15:00,2020-05-12 10:15:00,0.85,0.75,Long,16423,-0.09999999999999998,-1642.2999999999997,277561.6199999963,SL,RCOM-BE,0 days 20:00:00
Long,2020-05-11 14:15:00,2020-05-12 10:15:00,764.05,751.3,Long,18,-12.75,-229.5,277332.1199999963,SL,ESCORTS,0 days 20:00:00
Long,2020-05-11 14:15:00,2020-05-12 10:15:00,2.4,2.3,Long,5777,-0.10000000000000009,-577.7000000000005,276754.4199999963,SL,SUZLON-BE,0 days 20:00:00
Long,2020-05-11 14:15:00,2020-05-12 10:15:00,25.1,24.0,Long,551,-1.1000000000000014,-606.1000000000008,276148.31999999634,SL,JAMNAAUTO,0 days 20:00:00
Long,2020-05-11 14:15:00,2020-05-12 10:15:00,1.25,1.25,Long,11045,0.0,0.0,276148.31999999634,SL,RTNPOWER,0 days 20:00:00
Long,2020-05-11 15:15:00,2020-05-12 11:15:00,2.65,2.55,Long,5210,-0.10000000000000009,-521.0000000000005,275627.31999999634,SL,GVKPIL-BE,0 days 20:00:00
Long,2020-05-11 15:15:00,2020-05-12 11:15:00,181.35,186.15,Long,75,4.800000000000011,360.00000000000085,275987.31999999634,TP,INDUSTOWER,0 days 20:00:00
Long,2020-05-11 15:15:00,2020-05-12 11:15:00,79.8,84.4,Long,172,4.6000000000000085,791.2000000000014,276778.51999999635,TP,VEDL,0 days 20:00:00
Long,2020-05-11 15:15:00,2020-05-12 11:15:00,28.2,27.35,Long,490,-0.8499999999999979,-416.499999999999,276362.01999999635,SL,VAKRANGEE,0 days 20:00:00
Long,2020-05-12 09:15:00,2020-05-12 12:15:00,16.5,15.85,Long,837,-0.6500000000000004,-544.0500000000003,275817.96999999636,SL,MOREPENLAB,0 days 03:00:00
Long,2020-05-12 09:15:00,2020-05-12 12:15:00,943.4,998.0,Long,14,54.60000000000002,764.4000000000003,276582.3699999964,TP,INDIGO,0 days 03:00:00
Long,2020-05-12 09:15:00,2020-05-12 12:15:00,827.0,844.5,Long,16,17.5,280.0,276862.3699999964,TP,TITAN,0 days 03:00:00
Long,2020-05-12 09:15:00,2020-05-12 12:15:00,21.45,23.35,Long,645,1.9000000000000021,1225.5000000000014,278087.8699999964,TP,TV18BRDCST,0 days 03:00:00
Long,2020-05-12 10:15:00,2020-05-12 13:15:00,379.05,373.55,Long,36,-5.5,-198.0,277889.8699999964,SL,UPL,0 days 03:00:00
Long,2020-05-12 10:15:00,2020-05-12 13:15:00,44.05,44.35,Long,315,0.30000000000000426,94.50000000000134,277984.3699999964,TP,IRCON,0 days 03:00:00
Long,2020-05-12 10:15:00,2020-05-12 13:15:00,536.55,533.2,Long,25,-3.349999999999909,-83.74999999999773,277900.6199999964,SL,TECHM,0 days 03:00:00
Long,2020-05-12 10:15:00,2020-05-12 13:15:00,25.85,27.15,Long,537,1.2999999999999972,698.0999999999984,278598.71999999636,TP,HATHWAY,0 days 03:00:00
Long,2020-05-12 11:15:00,2020-05-12 14:15:00,0.8,0.75,Long,17412,-0.050000000000000044,-870.6000000000008,277728.1199999964,SL,RCOM-BE,0 days 03:00:00
Long,2020-05-12 11:15:00,2020-05-12 14:15:00,1.25,1.25,Long,11109,0.0,0.0,277728.1199999964,SL,RTNPOWER,0 days 03:00:00
Long,2020-05-12 11:15:00,2020-05-12 14:15:00,347.1,368.55,Long,40,21.44999999999999,857.9999999999995,278586.1199999964,TP,IOLCP,0 days 03:00:00
Long,2020-05-12 11:15:00,2020-05-12 14:15:00,4912.0,4951.95,Long,2,39.94999999999982,79.89999999999964,278666.0199999964,TP,MARUTI,0 days 03:00:00
Long,2020-05-12 12:15:00,2020-05-12 15:15:00,41.3,44.25,Long,337,2.950000000000003,994.150000000001,279660.16999999643,TP,EDELWEISS,0 days 03:00:00
Long,2020-05-12 12:15:00,2020-05-12 15:15:00,27.9,28.35,Long,501,0.45000000000000284,225.4500000000014,279885.61999999644,TP,YESBANK,0 days 03:00:00
Long,2020-05-12 12:15:00,2020-05-12 15:15:00,137.7,141.65,Long,101,3.950000000000017,398.95000000000175,280284.56999999646,TP,ADANIENT,0 days 03:00:00
Long,2020-05-12 12:15:00,2020-05-12 15:15:00,461.45,480.0,Long,30,18.55000000000001,556.5000000000003,280841.06999999646,TP,BAJAJFINSV,0 days 03:00:00
Long,2020-05-12 13:15:00,2020-05-13 09:15:00,115.3,123.7,Long,121,8.400000000000006,1016.4000000000007,281857.4699999965,TP,MANAPPURAM,0 days 20:00:00
Long,2020-05-12 13:15:00,2020-05-13 09:15:00,104.0,113.45,Long,135,9.450000000000003,1275.7500000000005,283133.2199999965,TP,GNFC,0 days 20:00:00
Long,2020-05-12 13:15:00,2020-05-13 09:15:00,517.75,522.5,Long,27,4.75,128.25,283261.4699999965,TP,AARTIIND,0 days 20:00:00
Long,2020-05-12 13:15:00,2020-05-13 09:15:00,23.3,23.05,Long,607,-0.25,-151.75,283109.7199999965,SL,TV18BRDCST,0 days 20:00:00
Long,2020-05-12 14:15:00,2020-05-13 10:15:00,64.3,68.45,Long,220,4.150000000000006,913.0000000000013,284022.7199999965,TP,JMFINANCIL,0 days 20:00:00
Long,2020-05-12 14:15:00,2020-05-13 10:15:00,821.15,849.2,Long,17,28.050000000000068,476.85000000000116,284499.56999999646,TP,PEL,0 days 20:00:00
Long,2020-05-12 14:15:00,2020-05-13 10:15:00,1.45,1.55,Long,9810,0.10000000000000009,981.0000000000009,285480.56999999646,TP,JPASSOCIAT,0 days 20:00:00
Long,2020-05-12 14:15:00,2020-05-13 10:15:00,0.8,0.8,Long,17842,0.0,0.0,285480.56999999646,SL,RCOM-BE,0 days 20:00:00
Long,2020-05-12 15:15:00,2020-05-13 11:15:00,66.1,70.85,Long,215,4.75,1021.25,286501.81999999646,TP,JAICORPLTD,0 days 20:00:00
Long,2020-05-12 15:15:00,2020-05-13 11:15:00,404.65,392.75,Long,35,-11.899999999999977,-416.4999999999992,286085.31999999646,SL,SUNTV,0 days 20:00:00
Long,2020-05-12 15:15:00,2020-05-13 11:15:00,23.2,23.75,Long,616,0.5500000000000007,338.8000000000004,286424.11999999644,TP,NCC,0 days 20:00:00
Long,2020-05-12 15:15:00,2020-05-13 11:15:00,4.95,5.15,Long,2893,0.20000000000000018,578.6000000000005,287002.7199999964,TP,IDEA,0 days 20:00:00
Long,2020-05-13 09:15:00,2020-05-13 12:15:00,5.55,5.5,Long,2585,-0.04999999999999982,-129.24999999999955,286873.4699999964,SL,SOUTHBANK,0 days 03:00:00
Long,2020-05-13 09:15:00,2020-05-13 12:15:00,4.8,4.8,Long,2988,0.0,0.0,286873.4699999964,SL,HCC,0 days 03:00:00
Long,2020-05-13 09:15:00,2020-05-13 12:15:00,3.95,4.2,Long,3631,0.25,907.75,287781.2199999964,TP,IFCI,0 days 03:00:00
Long,2020-05-13 09:15:00,2020-05-13 12:15:00,1.25,1.2,Long,11511,-0.050000000000000044,-575.5500000000005,287205.66999999643,SL,RTNPOWER,0 days 03:00:00
Long,2020-05-13 10:15:00,2020-05-13 13:15:00,4.25,4.25,Long,3378,0.0,0.0,287205.66999999643,SL,BAJAJHIND,0 days 03:00:00
Long,2020-05-13 10:15:00,2020-05-13 13:15:00,88.0,88.0,Long,163,0.0,0.0,287205.66999999643,SL,NOCIL,0 days 03:00:00
Long,2020-05-13 10:15:00,2020-05-13 13:15:00,99.9,99.7,Long,143,-0.20000000000000284,-28.600000000000406,287177.06999999646,SL,NIFTYBEES,0 days 03:00:00
Long,2020-05-13 10:15:00,2020-05-13 13:15:00,189.75,182.95,Long,75,-6.800000000000011,-510.00000000000085,286667.06999999646,SL,AMBUJACEM,0 days 03:00:00
Long,2020-05-13 11:15:00,2020-05-13 14:15:00,66.6,65.2,Long,215,-1.3999999999999915,-300.9999999999982,286366.06999999646,SL,ENGINERSIN,0 days 03:00:00
Long,2020-05-13 11:15:00,2020-05-13 14:15:00,2.2,2.2,Long,6508,0.0,0.0,286366.06999999646,SL,BCG,0 days 03:00:00
Long,2020-05-13 11:15:00,2020-05-13 14:15:00,22.75,24.0,Long,629,1.25,786.25,287152.31999999646,TP,ARVIND,0 days 03:00:00
Long,2020-05-13 11:15:00,2020-05-13 14:15:00,21.95,21.95,Long,654,0.0,0.0,287152.31999999646,SL,BEL,0 days 03:00:00
Long,2020-05-13 12:15:00,2020-05-13 15:15:00,0.9,0.95,Long,15952,0.04999999999999993,797.5999999999989,287949.91999999643,TP,JPPOWER,0 days 03:00:00
Long,2020-05-13 12:15:00,2020-05-13 15:15:00,162.15,163.35,Long,88,1.1999999999999886,105.599999999999,288055.5199999964,TP,ZEEL,0 days 03:00:00
Long,2020-05-13 12:15:00,2020-05-13 15:15:00,66.7,63.95,Long,215,-2.75,-591.25,287464.2699999964,SL,INDHOTEL,0 days 03:00:00
Long,2020-05-13 12:15:00,2020-05-13 15:15:00,904.05,889.65,Long,15,-14.399999999999977,-215.99999999999966,287248.2699999964,SL,PVRINOX,0 days 03:00:00
Long,2020-05-13 13:15:00,2020-05-14 09:15:00,358.8,360.25,Long,40,1.4499999999999886,57.999999999999545,287306.2699999964,TP,TATACONSUM,0 days 20:00:00
Long,2020-05-13 13:15:00,2020-05-14 09:15:00,76.0,74.75,Long,189,-1.25,-236.25,287070.0199999964,SL,RECLTD,0 days 20:00:00
Long,2020-05-13 13:15:00,2020-05-14 09:15:00,14.3,15.35,Long,1003,1.049999999999999,1053.149999999999,288123.16999999643,TP,POONAWALLA,0 days 20:00:00
Long,2020-05-13 13:15:00,2020-05-14 09:15:00,2.7,2.65,Long,5335,-0.050000000000000266,-266.7500000000014,287856.41999999643,SL,GVKPIL-BE,0 days 20:00:00
Long,2020-05-13 14:15:00,2020-05-14 10:15:00,0.85,0.85,Long,16932,0.0,0.0,287856.41999999643,SL,RCOM-BE,0 days 20:00:00
Long,2020-05-13 14:15:00,2020-05-14 10:15:00,105.8,102.45,Long,136,-3.3499999999999943,-455.5999999999992,287400.81999999646,SL,STLTECH,0 days 20:00:00
Long,2020-05-13 14:15:00,2020-05-14 10:15:00,42.3,41.8,Long,339,-0.5,-169.5,287231.31999999646,SL,SCI,0 days 20:00:00
Long,2020-05-13 14:15:00,2020-05-14 10:15:00,1.2,1.25,Long,11967,0.050000000000000044,598.3500000000005,287829.66999999643,TP,RTNPOWER,0 days 20:00:00
Long,2020-05-13 15:15:00,2020-05-14 11:15:00,511.55,502.0,Long,28,-9.550000000000011,-267.4000000000003,287562.2699999964,SL,HAVELLS,0 days 20:00:00
Long,2020-05-13 15:15:00,2020-05-14 11:15:00,339.5,337.75,Long,42,-1.75,-73.5,287488.7699999964,SL,JUBLFOOD,0 days 20:00:00
Long,2020-05-13 15:15:00,2020-05-14 11:15:00,387.45,395.7,Long,37,8.25,305.25,287794.0199999964,TP,IOLCP,0 days 20:00:00
Long,2020-05-13 15:15:00,2020-05-14 11:15:00,4.85,4.75,Long,2966,-0.09999999999999964,-296.59999999999894,287497.41999999643,SL,DISHTV,0 days 20:00:00
Long,2020-05-14 09:15:00,2020-05-14 12:15:00,1.75,1.75,Long,8214,0.0,0.0,287497.41999999643,SL,RPOWER,0 days 03:00:00
Long,2020-05-14 09:15:00,2020-05-14 12:15:00,17.85,17.8,Long,805,-0.05000000000000071,-40.25000000000057,287457.16999999643,SL,RELINFRA,0 days 03:00:00
Long,2020-05-14 09:15:00,2020-05-14 12:15:00,70.0,69.75,Long,205,-0.25,-51.25,287405.91999999643,SL,DCBBANK,0 days 03:00:00
Long,2020-05-14 09:15:00,2020-05-14 12:15:00,26.9,27.7,Long,534,0.8000000000000007,427.2000000000004,287833.11999999644,TP,BHEL,0 days 03:00:00
Long,2020-05-14 10:15:00,2020-05-14 13:15:00,563.75,563.6,Long,25,-0.14999999999997726,-3.7499999999994316,287829.36999999644,SL,GODREJCP,0 days 03:00:00
Long,2020-05-14 10:15:00,2020-05-14 13:15:00,800.2,796.5,Long,17,-3.7000000000000455,-62.90000000000077,287766.4699999964,SL,IPCALAB,0 days 03:00:00
Long,2020-05-14 10:15:00,2020-05-14 13:15:00,67.1,63.3,Long,214,-3.799999999999997,-813.1999999999994,286953.2699999964,SL,ENGINERSIN,0 days 03:00:00
Long,2020-05-14 10:15:00,2020-05-14 13:15:00,135.45,133.1,Long,105,-2.3499999999999943,-246.7499999999994,286706.5199999964,SL,CUB,0 days 03:00:00
Long,2020-05-14 11:15:00,2020-05-14 14:15:00,385.5,392.5,Long,37,7.0,259.0,286965.5199999964,TP,UPL,0 days 03:00:00
Long,2020-05-14 11:15:00,2020-05-14 14:15:00,1.1,1.15,Long,13043,0.04999999999999982,652.1499999999977,287617.66999999643,TP,RHFL-BE,0 days 03:00:00
Long,2020-05-14 11:15:00,2020-05-14 14:15:00,135.85,134.15,Long,105,-1.6999999999999886,-178.4999999999988,287439.16999999643,SL,SPARC,0 days 03:00:00
Long,2020-05-14 11:15:00,2020-05-14 14:15:00,401.0,385.5,Long,35,-15.5,-542.5,286896.66999999643,SL,IOLCP,0 days 03:00:00
Long,2020-05-14 12:15:00,2020-05-14 15:15:00,0.85,0.8,Long,16876,-0.04999999999999993,-843.7999999999989,286052.86999999644,SL,RCOM-BE,0 days 03:00:00
Long,2020-05-14 12:15:00,2020-05-14 15:15:00,7.5,7.45,Long,1907,-0.04999999999999982,-95.34999999999967,285957.51999999647,SL,APOLLO-BE,0 days 03:00:00
Long,2020-05-14 12:15:00,2020-05-14 15:15:00,44.7,44.8,Long,319,0.09999999999999432,31.899999999998187,285989.4199999965,TP,FEDERALBNK,0 days 03:00:00
Long,2020-05-14 12:15:00,2020-05-14 15:15:00,4.25,4.2,Long,3364,-0.04999999999999982,-168.1999999999994,285821.2199999965,SL,IFCI,0 days 03:00:00
Long,2020-05-14 13:15:00,2020-05-15 09:15:00,141.95,135.15,Long,100,-6.799999999999983,-679.9999999999983,285141.2199999965,SL,CHAMBLFERT,0 days 20:00:00
Long,2020-05-14 13:15:00,2020-05-15 09:15:00,1.25,1.2,Long,11405,-0.050000000000000044,-570.2500000000005,284570.9699999965,SL,RTNPOWER,0 days 20:00:00
Long,2020-05-14 13:15:00,2020-05-15 09:15:00,41.95,39.8,Long,339,-2.1500000000000057,-728.850000000002,283842.1199999965,SL,RCF,0 days 20:00:00
Long,2020-05-14 13:15:00,2020-05-15 09:15:00,26.4,25.55,Long,537,-0.8499999999999979,-456.44999999999885,283385.6699999965,SL,NFL,0 days 20:00:00
Long,2020-05-14 14:15:00,2020-05-15 10:15:00,2.65,2.6,Long,5346,-0.04999999999999982,-267.29999999999905,283118.3699999965,SL,GVKPIL-BE,0 days 20:00:00
Long,2020-05-14 14:15:00,2020-05-15 10:15:00,541.25,545.75,Long,26,4.5,117.0,283235.3699999965,TP,MCDOWELL-N,0 days 20:00:00
Long,2020-05-14 14:15:00,2020-05-15 10:15:00,4.95,5.25,Long,2860,0.2999999999999998,857.9999999999995,284093.3699999965,TP,SALASAR,0 days 20:00:00
Long,2020-05-14 14:15:00,2020-05-15 10:15:00,4.8,4.65,Long,2959,-0.14999999999999947,-443.84999999999843,283649.5199999965,SL,DISHTV,0 days 20:00:00
Long,2020-05-14 15:15:00,2020-05-15 11:15:00,13.35,13.2,Long,1062,-0.15000000000000036,-159.30000000000038,283490.21999999654,SL,INFIBEAM,0 days 20:00:00
Long,2020-05-14 15:15:00,2020-05-15 11:15:00,2.4,2.35,Long,5906,-0.04999999999999982,-295.29999999999893,283194.91999999655,SL,SUZLON-BE,0 days 20:00:00
Long,2020-05-14 15:15:00,2020-05-15 11:15:00,26.2,26.5,Long,540,0.3000000000000007,162.0000000000004,283356.91999999655,TP,VAKRANGEE,0 days 20:00:00
Long,2020-05-14 15:15:00,2020-05-15 11:15:00,210.85,205.2,Long,67,-5.650000000000006,-378.5500000000004,282978.36999999656,SL,INDUSTOWER,0 days 20:00:00
Long,2020-05-15 09:15:00,2020-05-15 12:15:00,26.65,25.6,Long,530,-1.0499999999999972,-556.4999999999985,282421.86999999656,SL,NFL,0 days 03:00:00
Long,2020-05-15 09:15:00,2020-05-15 12:15:00,0.85,0.85,Long,16613,0.0,0.0,282421.86999999656,SL,RCOM-BE,0 days 03:00:00
Long,2020-05-15 09:15:00,2020-05-15 12:15:00,1.25,1.2,Long,11296,-0.050000000000000044,-564.8000000000005,281857.0699999966,SL,RTNPOWER,0 days 03:00:00
Long,2020-05-15 09:15:00,2020-05-15 12:15:00,108.5,104.55,Long,129,-3.950000000000003,-509.55000000000035,281347.5199999966,SL,DEEPAKFERT,0 days 03:00:00
Long,2020-05-15 10:15:00,2020-05-15 13:15:00,29.85,29.4,Long,471,-0.45000000000000284,-211.95000000000135,281135.5699999966,SL,SAIL,0 days 03:00:00
Long,2020-05-15 10:15:00,2020-05-15 13:15:00,44.15,44.15,Long,318,0.0,0.0,281135.5699999966,SL,EDELWEISS,0 days 03:00:00
Long,2020-05-15 10:15:00,2020-05-15 13:15:00,22.45,22.55,Long,626,0.10000000000000142,62.60000000000089,281198.16999999655,TP,BEL,0 days 03:00:00
Long,2020-05-15 10:15:00,2020-05-15 13:15:00,43.0,42.9,Long,326,-0.10000000000000142,-32.60000000000046,281165.5699999966,SL,SCI,0 days 03:00:00
Long,2020-05-15 11:15:00,2020-05-15 14:15:00,4.1,4.2,Long,3428,0.10000000000000053,342.80000000000183,281508.36999999656,TP,BAJAJHIND,0 days 03:00:00
Long,2020-05-15 11:15:00,2020-05-15 14:15:00,14.9,14.95,Long,944,0.049999999999998934,47.199999999998994,281555.5699999966,TP,POONAWALLA,0 days 03:00:00
Long,2020-05-15 11:15:00,2020-05-15 14:15:00,16.9,16.75,Long,833,-0.14999999999999858,-124.94999999999882,281430.61999999656,SL,MOREPENLAB,0 days 03:00:00
Long,2020-05-15 11:15:00,2020-05-15 14:15:00,17.85,18.2,Long,788,0.34999999999999787,275.7999999999983,281706.41999999655,TP,RELINFRA,0 days 03:00:00
Long,2020-05-15 12:15:00,2020-05-15 15:15:00,135.6,128.5,Long,103,-7.099999999999994,-731.2999999999994,280975.11999999656,SL,CUB,0 days 03:00:00
Long,2020-05-15 12:15:00,2020-05-15 15:15:00,1.55,1.55,Long,9063,0.0,0.0,280975.11999999656,SL,JPASSOCIAT,0 days 03:00:00
Long,2020-05-15 12:15:00,2020-05-15 15:15:00,7.65,9.15,Long,1836,1.5,2754.0,283729.11999999656,TP,APOLLO-BE,0 days 03:00:00
Long,2020-05-15 12:15:00,2020-05-15 15:15:00,64.2,61.75,Long,220,-2.450000000000003,-539.0000000000007,283190.11999999656,SL,INDHOTEL,0 days 03:00:00
Long,2020-05-15 13:15:00,2020-05-18 09:15:00,23.35,24.7,Long,606,1.3499999999999979,818.0999999999987,284008.21999999654,TP,HATHWAY,2 days 20:00:00
Long,2020-05-15 13:15:00,2020-05-18 09:15:00,834.05,799.75,Long,17,-34.299999999999955,-583.0999999999992,283425.11999999656,SL,PEL,2 days 20:00:00
Long,2020-05-15 13:15:00,2020-05-18 09:15:00,832.3,807.9,Long,17,-24.399999999999977,-414.7999999999996,283010.3199999966,SL,ESCORTS,2 days 20:00:00
Long,2020-05-15 13:15:00,2020-05-18 09:15:00,980.95,884.8,Long,14,-96.15000000000009,-1346.1000000000013,281664.2199999966,SL,INDIGO,2 days 20:00:00
Long,2020-05-15 14:15:00,2020-05-18 10:15:00,94.8,94.1,Long,148,-0.7000000000000028,-103.60000000000042,281560.6199999966,SL,VEDL,2 days 20:00:00
Long,2020-05-15 14:15:00,2020-05-18 10:15:00,1388.5,1378.75,Long,10,-9.75,-97.5,281463.1199999966,SL,RELIANCE,2 days 20:00:00
Long,2020-05-15 14:15:00,2020-05-18 10:15:00,279.65,271.9,Long,50,-7.75,-387.5,281075.6199999966,SL,BHARATFORG,2 days 20:00:00
Long,2020-05-15 14:15:00,2020-05-18 10:15:00,24.45,22.6,Long,574,-1.8499999999999979,-1061.8999999999987,280013.7199999966,SL,ARVIND,2 days 20:00:00
Long,2020-05-15 15:15:00,2020-05-18 11:15:00,2.4,2.3,Long,5833,-0.10000000000000009,-583.3000000000005,279430.4199999966,SL,SUZLON-BE,2 days 20:00:00
Long,2020-05-15 15:15:00,2020-05-18 11:15:00,66.0,60.65,Long,211,-5.350000000000001,-1128.8500000000004,278301.56999999663,SL,INDHOTEL,2 days 20:00:00
Long,2020-05-15 15:15:00,2020-05-18 11:15:00,71.6,68.05,Long,194,-3.549999999999997,-688.6999999999995,277612.8699999966,SL,DELTACORP,2 days 20:00:00
Long,2020-05-15 15:15:00,2020-05-18 11:15:00,4.9,4.8,Long,2832,-0.10000000000000053,-283.2000000000015,277329.6699999966,SL,IDEA,2 days 20:00:00
Long,2020-05-18 09:15:00,2020-05-18 12:15:00,115.8,121.1,Long,119,5.299999999999997,630.6999999999997,277960.3699999966,TP,INDIACEM,0 days 03:00:00
Long,2020-05-18 09:15:00,2020-05-18 12:15:00,0.85,0.85,Long,16350,0.0,0.0,277960.3699999966,SL,RCOM-BE,0 days 03:00:00
Long,2020-05-18 09:15:00,2020-05-18 12:15:00,14.65,14.25,Long,948,-0.40000000000000036,-379.20000000000033,277581.1699999966,SL,CENTRALBK,0 days 03:00:00
Long,2020-05-18 09:15:00,2020-05-18 12:15:00,232.1,229.5,Long,59,-2.5999999999999943,-153.39999999999966,277427.7699999966,SL,NAM-INDIA,0 days 03:00:00
Long,2020-05-18 09:15:00,2020-05-18 12:15:00,5.3,5.25,Long,2617,-0.04999999999999982,-130.84999999999954,277296.9199999966,SL,SALASAR,0 days 03:00:00
Long,2020-05-18 10:15:00,2020-05-18 13:15:00,25.4,25.85,Long,545,0.45000000000000284,245.25000000000153,277542.1699999966,TP,HATHWAY,0 days 03:00:00
Long,2020-05-18 10:15:00,2020-05-18 13:15:00,562.6,543.5,Long,24,-19.100000000000023,-458.40000000000055,277083.7699999966,SL,MCDOWELL-N,0 days 03:00:00
Long,2020-05-18 10:15:00,2020-05-18 13:15:00,9.15,9.3,Long,1514,0.15000000000000036,227.10000000000053,277310.86999999656,TP,APOLLO-BE,0 days 03:00:00
Long,2020-05-18 10:15:00,2020-05-18 13:15:00,589.75,602.4,Long,23,12.649999999999977,290.9499999999995,277601.8199999966,TP,CIPLA,0 days 03:00:00
Long,2020-05-18 11:15:00,2020-05-18 14:15:00,2.65,2.65,Long,5237,0.0,0.0,277601.8199999966,SL,GVKPIL-BE,0 days 03:00:00
Long,2020-05-18 11:15:00,2020-05-18 14:15:00,1.15,1.2,Long,12069,0.050000000000000044,603.4500000000005,278205.2699999966,TP,RTNPOWER,0 days 03:00:00
Long,2020-05-18 12:15:00,2020-05-18 15:15:00,92.3,94.1,Long,150,1.7999999999999972,269.99999999999955,278475.2699999966,TP,APOLLOTYRE,0 days 03:00:00
Long,2020-05-18 12:15:00,2020-05-18 15:15:00,54.05,55.5,Long,257,1.4500000000000028,372.6500000000007,278847.9199999966,TP,PRAJIND,0 days 03:00:00
Long,2020-05-18 12:15:00,2020-05-18 15:15:00,4.7,4.95,Long,2966,0.25,741.5,279589.4199999966,TP,IDEA,0 days 03:00:00
Long,2020-05-18 12:15:00,2020-05-18 15:15:00,43.7,44.6,Long,319,0.8999999999999986,287.09999999999957,279876.5199999966,TP,ASHOKLEY,0 days 03:00:00
Long,2020-05-18 13:15:00,2020-05-19 09:15:00,112.6,119.05,Long,124,6.450000000000003,799.8000000000004,280676.3199999966,TP,INDIACEM,0 days 20:00:00
Long,2020-05-18 13:15:00,2020-05-19 09:15:00,4.85,4.85,Long,2893,0.0,0.0,280676.3199999966,SL,TRIDENT,0 days 20:00:00
Long,2020-05-18 13:15:00,2020-05-19 09:15:00,25.85,26.1,Long,542,0.25,135.5,280811.8199999966,TP,HATHWAY,0 days 20:00:00
Long,2020-05-18 13:15:00,2020-05-19 09:15:00,139.5,136.95,Long,100,-2.5500000000000114,-255.00000000000114,280556.8199999966,SL,VBL,0 days 20:00:00
Long,2020-05-18 14:15:00,2020-05-19 10:15:00,903.1,911.9,Long,15,8.799999999999955,131.99999999999932,280688.8199999966,TP,INDIGO,0 days 20:00:00
Long,2020-05-18 14:15:00,2020-05-19 10:15:00,22.35,21.75,Long,627,-0.6000000000000014,-376.2000000000009,280312.61999999656,SL,TV18BRDCST,0 days 20:00:00
Long,2020-05-18 14:15:00,2020-05-19 10:15:00,23.85,23.1,Long,587,-0.75,-440.25,279872.36999999656,SL,UNIONBANK,0 days 20:00:00
